QueryTaxID,TaxID,Rank,ScientificName
2866013,2732421,class,Papovaviricetes
2866013,2732533,order,Zurhausenvirales
2866013,151340,family,Papillomaviridae
2866013,333774,no rank,unclassified Papillomaviridae
2866013,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866014,2866014,species,Bos taurus papillomavirus 43
2866014,10239,superkingdom,Viruses
2866014,2731342,clade,Monodnaviria
2866014,2732092,kingdom,Shotokuvirae
2866014,2732415,phylum,Cossaviricota
2866014,2732421,class,Papovaviricetes
2866014,2732533,order,Zurhausenvirales
2866014,151340,family,Papillomaviridae
2866014,333774,no rank,unclassified Papillomaviridae
2866014,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866020,2866020,species,Bos taurus papillomavirus 27
2866020,10239,superkingdom,Viruses
2866020,2731342,clade,Monodnaviria
2866020,2732092,kingdom,Shotokuvirae
2866020,2732415,phylum,Cossaviricota
2866020,2732421,class,Papovaviricetes
2866020,2732533,order,Zurhausenvirales
2866020,151340,family,Papillomaviridae
2866020,333774,no rank,unclassified Papillomaviridae
2866020,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866022,2866022,species,Bos taurus papillomavirus 40
2866022,10239,superkingdom,Viruses
2866022,2731342,clade,Monodnaviria
2866022,2732092,kingdom,Shotokuvirae
2866022,2732415,phylum,Cossaviricota
2866022,2732421,class,Papovaviricetes
2866022,2732533,order,Zurhausenvirales
2866022,151340,family,Papillomaviridae
2866022,333774,no rank,unclassified Papillomaviridae
2866022,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866023,2866023,species,Bos taurus papillomavirus 41
2866023,10239,superkingdom,Viruses
2866023,2731342,clade,Monodnaviria
2866023,2732092,kingdom,Shotokuvirae
2866023,2732415,phylum,Cossaviricota
2866023,2732421,class,Papovaviricetes
2866023,2732533,order,Zurhausenvirales
2866023,151340,family,Papillomaviridae
2866023,333774,no rank,unclassified Papillomaviridae
2866023,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866024,2866024,species,Bos taurus papillomavirus 42
2866024,10239,superkingdom,Viruses
2866024,2731342,clade,Monodnaviria
2866024,2732092,kingdom,Shotokuvirae
2866024,2732415,phylum,Cossaviricota
2866024,2732421,class,Papovaviricetes
2866024,2732533,order,Zurhausenvirales
2866024,151340,family,Papillomaviridae
2866024,333774,no rank,unclassified Papillomaviridae
2866024,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866038,2866038,species,Bos taurus papillomavirus 34
2866038,10239,superkingdom,Viruses
2866038,2731342,clade,Monodnaviria
2866038,2732092,kingdom,Shotokuvirae
2866038,2732415,phylum,Cossaviricota
2866038,2732421,class,Papovaviricetes
2866038,2732533,order,Zurhausenvirales
2866038,151340,family,Papillomaviridae
2866038,333774,no rank,unclassified Papillomaviridae
2866038,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866039,2866039,species,Bos taurus papillomavirus 35
2866039,10239,superkingdom,Viruses
2866039,2731342,clade,Monodnaviria
2866039,2732092,kingdom,Shotokuvirae
2866039,2732415,phylum,Cossaviricota
2866039,2732421,class,Papovaviricetes
2866039,2732533,order,Zurhausenvirales
2866039,151340,family,Papillomaviridae
2866039,333774,no rank,unclassified Papillomaviridae
2866039,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866040,2866040,species,Bos taurus papillomavirus 36
2866040,10239,superkingdom,Viruses
2866040,2731342,clade,Monodnaviria
2866040,2732092,kingdom,Shotokuvirae
2866040,2732415,phylum,Cossaviricota
2866040,2732421,class,Papovaviricetes
2866040,2732533,order,Zurhausenvirales
2866040,151340,family,Papillomaviridae
2866040,333774,no rank,unclassified Papillomaviridae
2866040,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866041,2866041,species,Bos taurus papillomavirus 37
2866041,10239,superkingdom,Viruses
2866041,2731342,clade,Monodnaviria
2866041,2732092,kingdom,Shotokuvirae
2866041,2732415,phylum,Cossaviricota
2866041,2732421,class,Papovaviricetes
2866041,2732533,order,Zurhausenvirales
2866041,151340,family,Papillomaviridae
2866041,333774,no rank,unclassified Papillomaviridae
2866041,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866042,2866042,species,Bos taurus papillomavirus 38
2866042,10239,superkingdom,Viruses
2866042,2731342,clade,Monodnaviria
2866042,2732092,kingdom,Shotokuvirae
2866042,2732415,phylum,Cossaviricota
2866042,2732421,class,Papovaviricetes
2866042,2732533,order,Zurhausenvirales
2866042,151340,family,Papillomaviridae
2866042,333774,no rank,unclassified Papillomaviridae
2866042,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866044,2866044,species,Bos taurus papillomavirus 31
2866044,10239,superkingdom,Viruses
2866044,2731342,clade,Monodnaviria
2866044,2732092,kingdom,Shotokuvirae
2866044,2732415,phylum,Cossaviricota
2866044,2732421,class,Papovaviricetes
2866044,2732533,order,Zurhausenvirales
2866044,151340,family,Papillomaviridae
2866044,333774,no rank,unclassified Papillomaviridae
2866044,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866045,2866045,species,Bos taurus papillomavirus 32
2866045,10239,superkingdom,Viruses
2866045,2731342,clade,Monodnaviria
2866045,2732092,kingdom,Shotokuvirae
2866045,2732415,phylum,Cossaviricota
2866045,2732421,class,Papovaviricetes
2866045,2732533,order,Zurhausenvirales
2866045,151340,family,Papillomaviridae
2866045,333774,no rank,unclassified Papillomaviridae
2866045,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2866046,2866046,species,Bos taurus papillomavirus 33
2866046,10239,superkingdom,Viruses
2866046,2731342,clade,Monodnaviria
2866046,2732092,kingdom,Shotokuvirae
2866046,2732415,phylum,Cossaviricota
2866046,2732421,class,Papovaviricetes
2866046,2732533,order,Zurhausenvirales
2866046,151340,family,Papillomaviridae
2866046,333774,no rank,unclassified Papillomaviridae
2866046,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2871640,2871640,species,Ailuropoda melanoleuca papillomavirus 5
2871640,10239,superkingdom,Viruses
2871640,2731342,clade,Monodnaviria
2871640,2732092,kingdom,Shotokuvirae
2871640,2732415,phylum,Cossaviricota
2871640,2732421,class,Papovaviricetes
2871640,2732533,order,Zurhausenvirales
2871640,151340,family,Papillomaviridae
2871640,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2876998,2876998,species,Poicephalus senegalus papillomavirus
2876998,10239,superkingdom,Viruses
2876998,2731342,clade,Monodnaviria
2876998,2732092,kingdom,Shotokuvirae
2876998,2732415,phylum,Cossaviricota
2876998,2732421,class,Papovaviricetes
2876998,2732533,order,Zurhausenvirales
2876998,151340,family,Papillomaviridae
2876998,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2878090,2878090,species,Eptesicus regulus papillomavirus
2878090,10239,superkingdom,Viruses
2878090,2731342,clade,Monodnaviria
2878090,2732092,kingdom,Shotokuvirae
2878090,2732415,phylum,Cossaviricota
2878090,2732421,class,Papovaviricetes
2878090,2732533,order,Zurhausenvirales
2878090,151340,family,Papillomaviridae
2878090,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2885846,2885846,no rank,Alces alces papillomavirus 1
2885846,10239,superkingdom,Viruses
2885846,2731342,clade,Monodnaviria
2885846,2732092,kingdom,Shotokuvirae
2885846,2732415,phylum,Cossaviricota
2885846,2732421,class,Papovaviricetes
2885846,2732533,order,Zurhausenvirales
2885846,151340,family,Papillomaviridae
2885846,2169595,subfamily,Firstpapillomavirinae
2885846,325454,genus,Deltapapillomavirus
2885846,10565,species,Deltapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
2886014,2886014,species,Trematomus bernacchii papillomavirus
2886014,10239,superkingdom,Viruses
2886014,2731342,clade,Monodnaviria
2886014,2732092,kingdom,Shotokuvirae
2886014,2732415,phylum,Cossaviricota
2886014,2732421,class,Papovaviricetes
2886014,2732533,order,Zurhausenvirales
2886014,151340,family,Papillomaviridae
2886014,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2886015,2886015,species,Wesgulfec papillomavirus
2886015,10239,superkingdom,Viruses
2886015,2731342,clade,Monodnaviria
2886015,2732092,kingdom,Shotokuvirae
2886015,2732415,phylum,Cossaviricota
2886015,2732421,class,Papovaviricetes
2886015,2732533,order,Zurhausenvirales
2886015,151340,family,Papillomaviridae
2886015,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2908011,2908011,no rank,Trichechus manatus latirostris papillomavirus 1
2908011,10239,superkingdom,Viruses
2908011,2731342,clade,Monodnaviria
2908011,2732092,kingdom,Shotokuvirae
2908011,2732415,phylum,Cossaviricota
2908011,2732421,class,Papovaviricetes
2908011,2732533,order,Zurhausenvirales
2908011,151340,family,Papillomaviridae
2908011,2169595,subfamily,Firstpapillomavirinae
2908011,936057,genus,Rhopapillomavirus
2908011,1176146,species,Rhopapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
2911884,2911884,species,Eumops bonariensis papillomavirus type 1
2911884,10239,superkingdom,Viruses
2911884,2731342,clade,Monodnaviria
2911884,2732092,kingdom,Shotokuvirae
2911884,2732415,phylum,Cossaviricota
2911884,2732421,class,Papovaviricetes
2911884,2732533,order,Zurhausenvirales
2911884,151340,family,Papillomaviridae
2911884,333774,no rank,unclassified Papillomaviridae
2911884,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2911885,2911885,species,Eumops bonariensis papillomavirus type 2
2911885,10239,superkingdom,Viruses
2911885,2731342,clade,Monodnaviria
2911885,2732092,kingdom,Shotokuvirae
2911885,2732415,phylum,Cossaviricota
2911885,2732421,class,Papovaviricetes
2911885,2732533,order,Zurhausenvirales
2911885,151340,family,Papillomaviridae
2911885,333774,no rank,unclassified Papillomaviridae
2911885,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
2911886,2911886,species,Molossus molossus papillomavirus type 2
2911886,10239,superkingdom,Viruses
2911886,2731342,clade,Monodnaviria
2911886,2732092,kingdom,Shotokuvirae
2911886,2732415,phylum,Cossaviricota
2911886,2732421,class,Papovaviricetes
2911886,2732533,order,Zurhausenvirales
2911886,151340,family,Papillomaviridae
2911886,333774,no rank,unclassified Papillomaviridae
2911886,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
291588,291588,clade,manatee papillomaviruses
291588,10239,superkingdom,Viruses
291588,2731342,clade,Monodnaviria
291588,2732092,kingdom,Shotokuvirae
291588,2732415,phylum,Cossaviricota
291588,2732421,class,Papovaviricetes
291588,2732533,order,Zurhausenvirales
291588,151340,family,Papillomaviridae
291588,333774,no rank,unclassified Papillomaviridae
291588,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
291589,291589,no rank,Trichechus manatus papillomavirus 1
291589,10239,superkingdom,Viruses
291589,2731342,clade,Monodnaviria
291589,2732092,kingdom,Shotokuvirae
291589,2732415,phylum,Cossaviricota
291589,2732421,class,Papovaviricetes
291589,2732533,order,Zurhausenvirales
291589,151340,family,Papillomaviridae
291589,2169595,subfamily,Firstpapillomavirinae
291589,936057,genus,Rhopapillomavirus
291589,1176146,species,Rhopapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
291590,291590,serotype,Erethizon dorsatum papillomavirus 1
291590,10239,superkingdom,Viruses
291590,2731342,clade,Monodnaviria
291590,2732092,kingdom,Shotokuvirae
291590,2732415,phylum,Cossaviricota
291590,2732421,class,Papovaviricetes
291590,2732533,order,Zurhausenvirales
291590,151340,family,Papillomaviridae
291590,2169595,subfamily,Firstpapillomavirinae
291590,935635,genus,Sigmapapillomavirus
291590,1176147,species,Sigmapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
292792,292792,serotype,Canis familiaris papillomavirus 2
292792,10239,superkingdom,Viruses
292792,2731342,clade,Monodnaviria
292792,2732092,kingdom,Shotokuvirae
292792,2732415,phylum,Cossaviricota
292792,2732421,class,Papovaviricetes
292792,2732533,order,Zurhausenvirales
292792,151340,family,Papillomaviridae
292792,2169595,subfamily,Firstpapillomavirinae
292792,934799,genus,Taupapillomavirus
292792,1176148,species,Taupapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
2928389,2928389,species,Tadarida brasiliensis papillomavirus 2
2928389,10239,superkingdom,Viruses
2928389,2731342,clade,Monodnaviria
2928389,2732092,kingdom,Shotokuvirae
2928389,2732415,phylum,Cossaviricota
2928389,2732421,class,Papovaviricetes
2928389,2732533,order,Zurhausenvirales
2928389,151340,family,Papillomaviridae
2928389,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2928390,2928390,species,Tadarida brasiliensis papillomavirus 3
2928390,10239,superkingdom,Viruses
2928390,2731342,clade,Monodnaviria
2928390,2732092,kingdom,Shotokuvirae
2928390,2732415,phylum,Cossaviricota
2928390,2732421,class,Papovaviricetes
2928390,2732533,order,Zurhausenvirales
2928390,151340,family,Papillomaviridae
2928390,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2933792,2933792,species,Four-toed hedgehog papillomavirus
2933792,10239,superkingdom,Viruses
2933792,2731342,clade,Monodnaviria
2933792,2732092,kingdom,Shotokuvirae
2933792,2732415,phylum,Cossaviricota
2933792,2732421,class,Papovaviricetes
2933792,2732533,order,Zurhausenvirales
2933792,151340,family,Papillomaviridae
2933792,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2942442,2942442,species,Trichechus manatus papillomavirus
2942442,10239,superkingdom,Viruses
2942442,2731342,clade,Monodnaviria
2942442,2732092,kingdom,Shotokuvirae
2942442,2732415,phylum,Cossaviricota
2942442,2732421,class,Papovaviricetes
2942442,2732533,order,Zurhausenvirales
2942442,151340,family,Papillomaviridae
2942442,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2944249,2944249,species,Human papillomavirus type 229
2944249,10239,superkingdom,Viruses
2944249,2731342,clade,Monodnaviria
2944249,2732092,kingdom,Shotokuvirae
2944249,2732415,phylum,Cossaviricota
2944249,2732421,class,Papovaviricetes
2944249,2732533,order,Zurhausenvirales
2944249,151340,family,Papillomaviridae
2944249,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2962496,2962496,species,Rockhopper penguin papillomavirus
2962496,10239,superkingdom,Viruses
2962496,2731342,clade,Monodnaviria
2962496,2732092,kingdom,Shotokuvirae
2962496,2732415,phylum,Cossaviricota
2962496,2732421,class,Papovaviricetes
2962496,2732533,order,Zurhausenvirales
2962496,151340,family,Papillomaviridae
2962496,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2969584,2969584,species,Archaeolacerta bedriagae papillomavirus
2969584,10239,superkingdom,Viruses
2969584,2731342,clade,Monodnaviria
2969584,2732092,kingdom,Shotokuvirae
2969584,2732415,phylum,Cossaviricota
2969584,2732421,class,Papovaviricetes
2969584,2732533,order,Zurhausenvirales
2969584,151340,family,Papillomaviridae
2969584,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2979605,2979605,species,Betta splendens papillomavirus 1
2979605,10239,superkingdom,Viruses
2979605,2731342,clade,Monodnaviria
2979605,2732092,kingdom,Shotokuvirae
2979605,2732415,phylum,Cossaviricota
2979605,2732421,class,Papovaviricetes
2979605,2732533,order,Zurhausenvirales
2979605,151340,family,Papillomaviridae
2979605,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2983317,2983317,species,Varecia variegata papillomavirus 1
2983317,10239,superkingdom,Viruses
2983317,2731342,clade,Monodnaviria
2983317,2732092,kingdom,Shotokuvirae
2983317,2732415,phylum,Cossaviricota
2983317,2732421,class,Papovaviricetes
2983317,2732533,order,Zurhausenvirales
2983317,151340,family,Papillomaviridae
2983317,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2983318,2983318,species,Varecia variegata papillomavirus 2
2983318,10239,superkingdom,Viruses
2983318,2731342,clade,Monodnaviria
2983318,2732092,kingdom,Shotokuvirae
2983318,2732415,phylum,Cossaviricota
2983318,2732421,class,Papovaviricetes
2983318,2732533,order,Zurhausenvirales
2983318,151340,family,Papillomaviridae
2983318,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2987746,2987746,species,Equus asinus papillomavirus 3
2987746,10239,superkingdom,Viruses
2987746,2731342,clade,Monodnaviria
2987746,2732092,kingdom,Shotokuvirae
2987746,2732415,phylum,Cossaviricota
2987746,2732421,class,Papovaviricetes
2987746,2732533,order,Zurhausenvirales
2987746,151340,family,Papillomaviridae
2987746,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
2990447,2990447,species,Manis javanica papillomavirus 1
